Country Name,Country Code,Year,Literacy Rate,Unemployment Rate,GDP per Capita,Infant Mortality Rate,Health Expenditure,Poverty Rate,Region,IncomeGroup
Iceland,ISL,2014,91.0,4.897,45996.9687476901,2.0,3811.87836997824,0.0,Europe & Central Asia,High income
Israel,ISR,2014,91.0,5.789,34816.2422460071,3.2,2546.28025702747,0.7,"Middle East, North Africa, Afghanistan & Pakistan",High income
Italy,ITA,2014,91.0,12.683,36665.68576775,3.1,3210.07363469623,1.4,Europe & Central Asia,High income
Jamaica,JAM,2014,91.0,9.046,8732.81302337564,17.7,454.26860432902,1.8,Latin America & Caribbean,Upper middle income
Jordan,JOR,2014,91.0,11.9,9144.67793204995,15.4,671.428730714465,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Japan,JPN,2014,91.0,3.589,39555.4120089198,2.1,4236.89382277284,0.7,East Asia & Pacific,High income
Kazakhstan,KAZ,2014,91.0,5.06,23958.1128890603,10.5,713.736409140131,0.1,Europe & Central Asia,Upper middle income
Kyrgyz Republic,KGZ,2014,91.0,3.262,4228.1951482992,20.4,311.68692722573,8.1,Europe & Central Asia,Lower middle income
"Korea, Rep.",KOR,2014,91.0,3.082,35324.4976704773,2.9,2306.32572131575,0.2,East Asia & Pacific,High income
Kuwait,KWT,2014,91.0,2.9,68336.5991953092,8.0,2057.64171905704,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
Lao PDR,LAO,2014,91.0,2.119,5798.50436730091,49.2,133.728431195467,1.8,East Asia & Pacific,Lower middle income
Lebanon,LBN,2014,91.0,8.833,16139.8649966955,11.0,1114.28786295589,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Liberia,LBR,2014,91.0,2.079,1418.77355515891,66.5,113.64733149507,31.7,Sub-Saharan Africa,Low income
Libya,LBY,2014,91.0,19.308,17509.5285087845,11.0,1022.24295872143,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
St. Lucia,LCA,2014,91.0,21.597,14403.0832732506,15.8,649.354322763898,1.8,Latin America & Caribbean,Upper middle income
Sri Lanka,LKA,2014,91.0,4.157,11720.5978114201,7.7,391.4789541895,1.8,South Asia,Lower middle income
Lithuania,LTU,2014,91.0,10.698,28005.7924124857,4.2,1738.95910329237,1.7,Europe & Central Asia,High income
Luxembourg,LUX,2014,91.0,6.044,105296.284588232,2.2,5573.94465329028,0.2,Europe & Central Asia,High income
Latvia,LVA,2014,91.0,10.846,22973.693280582,4.6,1296.1442905631,1.1,Europe & Central Asia,High income
"Macao SAR, China",MAC,2014,91.0,1.67,145113.947357173,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Madagascar,MDG,2014,91.0,1.386,1498.83976908219,43.9,66.1344932812762,1.8,Sub-Saharan Africa,Low income
North Macedonia,MKD,2014,91.0,28.215,14485.1242608763,9.8,874.498344228817,6.4,Europe & Central Asia,Upper middle income
Mali,MLI,2014,91.0,1.474,2167.19371216906,70.8,80.6650911650314,1.8,Sub-Saharan Africa,Low income
Malta,MLT,2014,91.0,5.725,35205.7902358587,5.9,3157.48211911745,0.0,"Middle East, North Africa, Afghanistan & Pakistan",High income
Myanmar,MMR,2014,91.0,0.763,4376.38833281274,46.3,181.735386901893,1.8,East Asia & Pacific,Lower middle income
Montenegro,MNE,2014,91.0,18.054,15323.4913668459,3.8,1211.22243132773,3.9,Europe & Central Asia,Upper middle income
Mongolia,MNG,2014,91.0,4.798,10900.2305197857,16.5,469.784597746009,0.8,East Asia & Pacific,Upper middle income
Mozambique,MOZ,2014,91.0,3.377,1165.82826607505,54.8,73.5221738999366,74.4,Sub-Saharan Africa,Low income
Mauritania,MRT,2014,91.0,10.028,3865.1425867687,39.3,152.107963970625,11.7,Sub-Saharan Africa,Lower middle income
Malaysia,MYS,2014,91.0,2.88,24306.5212338415,6.6,900.980843030847,1.8,East Asia & Pacific,Upper middle income
Namibia,NAM,2014,91.0,18.521,10365.3090596781,46.9,865.442927119304,1.8,Sub-Saharan Africa,Lower middle income
New Caledonia,NCL,2014,91.0,14.59,8849.52577762818,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Niger,NER,2014,91.0,0.524,1161.32515723793,69.1,50.7820738666907,60.3,Sub-Saharan Africa,Low income
Nigeria,NGA,2014,91.0,3.902,5252.15094956758,70.8,174.986622034264,1.8,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,2014,91.0,4.52,5067.74639018687,15.3,399.161677311271,6.6,Latin America & Caribbean,Lower middle income
Netherlands,NLD,2014,91.0,7.419,49751.3092860822,3.5,5213.53448068073,0.1,Europe & Central Asia,High income
Norway,NOR,2014,91.0,3.486,66332.4614374198,2.3,6191.58744725511,0.1,Europe & Central Asia,High income
Nepal,NPL,2014,91.0,10.617,2901.19752086169,34.1,145.44792648387,1.8,South Asia,Lower middle income
New Zealand,NZL,2014,91.0,5.428,37331.3155732447,4.8,3501.1779307391,1.8,East Asia & Pacific,High income
Oman,OMN,2014,91.0,3.449,44235.8336329334,9.1,1400.85797392354,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
Panama,PAN,2014,91.0,4.391,24376.0808685086,13.7,1644.993541528,6.4,Latin America & Caribbean,High income
Philippines,PHL,2014,91.0,3.6,6688.73961232553,22.3,249.688308950076,1.8,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,2014,91.0,2.536,3499.5484675555,41.5,114.686484659409,1.8,East Asia & Pacific,Lower middle income
Poland,POL,2014,91.0,8.971,25459.7392273761,4.3,1626.76685300068,0.6,Europe & Central Asia,High income
Puerto Rico (US),PRI,2014,91.0,13.9,32391.0670311533,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
"Korea, Dem. People's Rep.",PRK,2014,91.0,2.883,8849.52577762818,18.2,554.7110165040115,1.8,East Asia & Pacific,Low income
Portugal,PRT,2014,91.0,13.897,28764.5254955042,2.9,2678.61470017974,0.8,Europe & Central Asia,High income
French Polynesia,PYF,2014,91.0,11.889,8849.52577762818,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Romania,ROU,2014,91.0,6.802,20633.0093146975,8.3,1035.37341232163,8.9,Europe & Central Asia,High income
Russian Federation,RUS,2014,91.0,5.212,25688.2265625,7.2,1345.72443991679,0.4,Europe & Central Asia,High income
Sudan,SDN,2014,91.0,15.411,4260.57177734375,50.1,245.839114276645,10.1,Sub-Saharan Africa,Low income
Senegal,SEN,2014,91.0,5.841,2853.80456250635,37.9,124.455694702897,1.8,Sub-Saharan Africa,Lower middle income
Solomon Islands,SLB,2014,91.0,0.729,2377.38053088977,19.9,116.476132802871,1.8,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,2014,91.0,4.678,2762.04553745948,77.7,359.195479801753,1.8,Sub-Saharan Africa,Low income
El Salvador,SLV,2014,91.0,4.154,7503.71105811981,13.1,635.303756304196,7.0,Latin America & Caribbean,Upper middle income
Somalia,SOM,2014,91.0,18.861,1127.71922200338,86.3,32.6280219965772,1.8,Sub-Saharan Africa,Low income
Serbia,SRB,2014,91.0,19.223,15296.1762770253,5.7,1352.35731394044,8.9,Europe & Central Asia,Upper middle income
South Sudan,SSD,2014,91.0,12.602,1372.75618491146,117.7,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Sao Tome and Principe,STP,2014,91.0,11.435,3233.3568807314,16.5,254.190995741618,1.8,Sub-Saharan Africa,Lower middle income
Suriname,SUR,2014,91.0,6.94,16597.5853539637,19.4,803.566213902587,1.8,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,2014,91.0,11.536,29108.072180194,5.2,1999.39166683437,0.9,Europe & Central Asia,High income
Slovenia,SVN,2014,91.0,9.668,30571.9753019832,2.2,2625.70206515426,0.0,Europe & Central Asia,High income
Sweden,SWE,2014,91.0,7.954,46841.4019746739,2.4,5193.20022223077,0.5,Europe & Central Asia,High income
Eswatini,SWZ,2014,91.0,23.828,8367.59716082908,57.9,615.208872444795,1.8,Sub-Saharan Africa,Lower middle income
Chad,TCD,2014,91.0,0.933,2133.18441198787,74.8,69.3047155559635,1.8,Sub-Saharan Africa,Low income
Togo,TGO,2014,91.0,2.142,1803.14911257134,46.8,86.9736109911938,1.8,Sub-Saharan Africa,Low income
Thailand,THA,2014,91.0,0.576,15365.3175402829,10.6,555.925698834476,0.2,East Asia & Pacific,Upper middle income
Tajikistan,TJK,2014,91.0,11.439,3151.72452793203,25.4,218.58248778508,1.8,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2014,91.0,4.0,12476.5344358387,33.6,667.359303445584,1.8,Europe & Central Asia,Upper middle income
Timor-Leste,TLS,2014,91.0,3.618,2859.86061637696,45.1,205.561733388238,44.2,East Asia & Pacific,Lower middle income
Tonga,TON,2014,91.0,1.92,5335.91583849223,9.8,273.202921532532,1.8,East Asia & Pacific,Upper middle income
Tanzania,TZA,2014,91.0,2.125,2221.1796875,42.3,86.7765781580763,1.8,Sub-Saharan Africa,Lower middle income
Uganda,UGA,2014,91.0,2.348,2134.00916281741,40.3,123.380485100594,1.8,Sub-Saharan Africa,Low income
Ukraine,UKR,2014,91.0,9.27,10493.7451171875,9.5,723.04859087172,0.0,Europe & Central Asia,Upper middle income
United States,USA,2014,91.0,6.168,55153.3940182967,5.8,8796.18226897323,1.2,North America,High income
St. Vincent and the Grenadines,VCT,2014,91.0,19.249,12135.5830510291,16.3,506.443338098359,1.8,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,2014,91.0,6.821,8849.52577762818,15.8,554.7110165040115,1.8,Latin America & Caribbean,
Virgin Islands (U.S.),VIR,2014,91.0,12.64,32360.9003833552,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Viet Nam,VNM,2014,91.0,1.256,7296.8794808738,15.8,338.002364875093,3.4,East Asia & Pacific,Lower middle income
Samoa,WSM,2014,91.0,8.72,5468.10058532556,14.9,342.739451006403,1.8,East Asia & Pacific,Upper middle income
"Yemen, Rep.",YEM,2014,91.0,13.467,8849.52577762818,41.5,150.882884418911,33.3,"Middle East, North Africa, Afghanistan & Pakistan",Low income
Zambia,ZMB,2014,91.0,6.571,3441.31497643775,43.3,131.308451039914,1.8,Sub-Saharan Africa,Lower middle income
Albania,ALB,2015,91.0,17.193,11747.318031542,7.6,748.979120077507,1.1,Europe & Central Asia,Upper middle income
Argentina,ARG,2015,91.0,7.579,19899.1499275245,10.0,2040.30661358494,1.8,Latin America & Caribbean,Upper middle income
Armenia,ARM,2015,91.0,18.261,9756.84084836026,12.8,1010.20646242674,2.9,Europe & Central Asia,Upper middle income
Australia,AUS,2015,91.0,6.055,46263.731388772,3.3,4782.24519785576,1.8,East Asia & Pacific,High income
Austria,AUT,2015,91.0,5.802,49562.5939257986,3.1,5204.62219850204,0.7,Europe & Central Asia,High income
Burundi,BDI,2015,91.0,1.442,797.426234406883,41.8,48.6882052093425,1.8,Sub-Saharan Africa,Low income
Belgium,BEL,2015,91.0,8.482,46084.2424551717,3.4,5004.60519285202,0.1,Europe & Central Asia,High income
Benin,BEN,2015,91.0,1.82,2725.33724817144,57.0,73.316602340755,65.8,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,2015,91.0,4.461,1691.57935387408,56.3,84.8135350813518,1.8,Sub-Saharan Africa,Low income
Bulgaria,BGR,2015,91.0,9.143,18901.1716985864,6.8,1354.82361437989,4.6,Europe & Central Asia,High income
Bahrain,BHR,2015,91.0,1.16,48034.2468880503,6.3,2271.8192806116,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
"Bahamas, The",BHS,2015,91.0,12.0,32137.5784729905,12.3,1696.63606597166,1.8,Latin America & Caribbean,High income
Bosnia and Herzegovina,BIH,2015,91.0,27.695,11848.6326084163,5.9,1094.62280298724,1.8,Europe & Central Asia,Upper middle income
Belarus,BLR,2015,91.0,5.881,18133.5313085883,3.1,1094.5221638877,0.0,Europe & Central Asia,Upper middle income
Barbados,BRB,2015,91.0,9.803,17804.7490038367,11.8,1083.76032090847,1.8,Latin America & Caribbean,High income
Brunei Darussalam,BRN,2015,91.0,7.726,62707.8263582428,8.5,1467.09719686098,1.8,East Asia & Pacific,High income
Bhutan,BTN,2015,91.0,2.45,10213.8139608922,24.4,334.333876475634,1.8,South Asia,Lower middle income
Botswana,BWA,2015,91.0,18.93,14143.6940733728,47.2,856.917250609487,21.4,Sub-Saharan Africa,Upper middle income
Canada,CAN,2015,91.0,6.945,44669.4513631838,4.7,4775.61106139063,0.5,North America,High income
Switzerland,CHE,2015,91.0,4.801,65282.5841931923,3.7,7221.05451459688,0.0,Europe & Central Asia,High income
China,CHN,2015,91.0,4.65,13463.3331511105,8.2,632.447114229969,3.0,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,2015,91.0,2.579,4403.64296618998,59.0,137.830415049082,47.5,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,2015,91.0,3.518,3497.66067563959,53.2,143.396402138255,1.8,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,2015,91.0,4.439,859.143482737815,56.2,33.8144613277983,1.8,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,2015,91.0,19.978,4715.13431581624,35.0,108.584141421361,1.8,Sub-Saharan Africa,Lower middle income
Comoros,COM,2015,91.0,4.121,2949.47342240993,42.5,133.371066631346,1.8,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,2015,91.0,8.415,17525.1404625252,7.8,1343.15949943622,2.4,Latin America & Caribbean,High income
Cuba,CUB,2015,91.0,2.4,8849.52577762818,4.8,3194.38395058806,1.8,Latin America & Caribbean,Upper middle income
Cyprus,CYP,2015,91.0,15.026,31930.763671875,2.4,2170.41975725936,0.0,Europe & Central Asia,High income
Czechia,CZE,2015,91.0,5.048,34102.176988058,2.6,2488.40059471994,0.0,Europe & Central Asia,High income
Germany,DEU,2015,91.0,4.612,48558.4432970969,3.3,5359.75749603037,0.0,Europe & Central Asia,High income
Djibouti,DJI,2015,91.0,26.07,4263.96288890455,56.6,136.844850891267,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Denmark,DNK,2015,91.0,6.278,48910.3324371901,3.5,5094.61323432319,0.2,Europe & Central Asia,High income
Algeria,DZA,2015,91.0,11.206,13807.3515841478,21.9,853.507908422077,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
Eritrea,ERI,2015,91.0,5.541,8849.52577762818,32.4,77.1047897498104,1.8,Sub-Saharan Africa,Low income
Estonia,EST,2015,91.0,6.412,29720.5911161676,2.5,1938.466840384,0.7,Europe & Central Asia,High income
Ethiopia,ETH,2015,91.0,2.443,1632.61818006837,48.0,61.5136066141385,33.0,Sub-Saharan Africa,
Finland,FIN,2015,91.0,9.376,42269.2212218196,2.0,4098.86568250454,0.1,Europe & Central Asia,High income
Fiji,FJI,2015,91.0,4.291,11733.7429205049,16.3,390.229436543929,1.8,East Asia & Pacific,Upper middle income
France,FRA,2015,91.0,10.354,40916.10535718,3.2,4679.51744743333,0.1,Europe & Central Asia,High income
Gabon,GAB,2015,91.0,19.978,14306.4340768252,33.5,372.773646173731,1.8,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,2015,91.0,5.517,42526.7003586335,3.9,4197.03809109626,0.2,Europe & Central Asia,High income
Georgia,GEO,2015,91.0,16.506,12269.6528932768,8.9,881.689906397595,10.6,Europe & Central Asia,Upper middle income
Ghana,GHA,2015,91.0,6.806,5191.37053389659,37.7,229.528957655644,1.8,Sub-Saharan Africa,Lower middle income
Guinea,GIN,2015,91.0,5.224,1929.68091332187,71.6,102.681568723434,1.8,Sub-Saharan Africa,Lower middle income
Guinea-Bissau,GNB,2015,91.0,3.157,1729.94260310123,55.3,138.858623955969,1.8,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,2015,91.0,7.95,19478.7010123338,63.4,452.289081495624,1.8,Sub-Saharan Africa,Upper middle income
Greece,GRC,2015,91.0,24.981,26614.8483754225,3.6,2192.19072229064,2.0,Europe & Central Asia,High income
Guam,GUM,2015,91.0,6.9,8849.52577762818,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Guyana,GUY,2015,91.0,13.004,11408.473901349,30.3,455.604657890396,1.8,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,2015,91.0,3.314,56043.042695697,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Croatia,HRV,2015,91.0,16.175,23758.9515172107,4.2,1553.30975268371,0.7,Europe & Central Asia,High income
Haiti,HTI,2015,91.0,13.724,3025.83461728258,50.0,149.519120042404,1.8,Latin America & Caribbean,Lower middle income
Hungary,HUN,2015,91.0,6.813,26944.9597666868,4.2,1834.46174795721,1.0,Europe & Central Asia,High income
India,IND,2015,91.0,7.631,5425.03599091046,36.6,193.853292259905,1.8,South Asia,Lower middle income
Ireland,IRL,2015,91.0,9.908,71607.4568294649,3.2,5093.67932892004,0.4,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,2015,91.0,11.166,13689.7646428107,13.9,1031.26612128482,3.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
Iraq,IRQ,2015,91.0,10.842,9334.46604866315,26.7,310.473428559433,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
Iceland,ISL,2015,91.0,3.979,49214.2648614584,2.0,3998.99726969562,0.0,Europe & Central Asia,High income
Israel,ISR,2015,91.0,5.176,35868.9736376014,3.1,2620.77844673681,0.5,"Middle East, North Africa, Afghanistan & Pakistan",High income
Italy,ITA,2015,91.0,11.896,37394.4535005423,3.0,3264.64283182309,2.1,Europe & Central Asia,High income
Jamaica,JAM,2015,91.0,8.825,8985.5766781795,17.6,510.141890952026,1.8,Latin America & Caribbean,Upper middle income
Jordan,JOR,2015,91.0,13.075,8967.07995837808,15.0,685.582163364452,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Japan,JPN,2015,91.0,3.385,40906.594569246,2.0,4391.83999477052,0.4,East Asia & Pacific,High income
Kazakhstan,KAZ,2015,91.0,4.93,22484.3651382607,9.5,684.993302164024,0.1,Europe & Central Asia,Upper middle income
Kenya,KEN,2015,91.0,2.762,3678.32614146019,39.1,178.417928710105,37.7,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,2015,91.0,3.338,4153.3766990372,19.4,299.07254965652,11.0,Europe & Central Asia,Lower middle income
"Korea, Rep.",KOR,2015,91.0,3.546,37907.5003102016,2.9,2550.28836884431,1.8,East Asia & Pacific,High income
Lebanon,LBN,2015,91.0,9.306,17045.898285301,11.2,1127.58198182713,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Liberia,LBR,2015,91.0,2.557,1340.43279741197,63.3,126.198640308223,1.8,Sub-Saharan Africa,Low income
Libya,LBY,2015,91.0,19.676,17903.2565395803,10.6,1219.97202610437,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
St. Lucia,LCA,2015,91.0,20.858,14353.2224845845,15.6,626.283950311811,0.1,Latin America & Caribbean,Upper middle income
Sri Lanka,LKA,2015,91.0,4.519,12227.1714849513,7.4,433.853813921707,1.8,South Asia,Lower middle income
Lesotho,LSO,2015,91.0,16.254,3034.64692924848,69.3,282.20061692875,1.8,Sub-Saharan Africa,Lower middle income
Lithuania,LTU,2015,91.0,9.12,28853.9978560937,4.1,1861.01364050637,1.0,Europe & Central Asia,High income
Luxembourg,LUX,2015,91.0,6.796,107888.578352982,2.2,5545.19702822356,0.3,Europe & Central Asia,High income
Latvia,LVA,2015,91.0,9.873,24137.87643586,4.3,1405.40268128105,1.0,Europe & Central Asia,High income
"Macao SAR, China",MAC,2015,91.0,1.81,108916.86260993,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Morocco,MAR,2015,91.0,9.46,7799.09228515625,21.6,397.889452748704,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Moldova,MDA,2015,91.0,1.742,9197.61838204272,14.2,631.460496502459,0.1,Europe & Central Asia,Upper middle income
Madagascar,MDG,2015,91.0,1.785,1496.61172412841,43.8,73.8064168583715,1.8,Sub-Saharan Africa,Low income
Maldives,MDV,2015,91.0,6.604,17875.0989419263,8.5,1554.60552953977,1.8,South Asia,Upper middle income
North Macedonia,MKD,2015,91.0,26.395,15038.1859543119,9.9,920.796455846605,7.0,Europe & Central Asia,Upper middle income
Malta,MLT,2015,91.0,5.389,38379.0106589466,5.8,3373.22628812333,0.1,"Middle East, North Africa, Afghanistan & Pakistan",High income
Myanmar,MMR,2015,91.0,0.766,4458.69054442659,44.6,231.894882102839,18.2,East Asia & Pacific,Lower middle income
Montenegro,MNE,2015,91.0,17.555,16271.9861609659,3.5,1459.67577638932,3.6,Europe & Central Asia,Upper middle income
Mongolia,MNG,2015,91.0,4.861,10458.3027240524,15.7,453.902913045199,1.8,East Asia & Pacific,Upper middle income
Malaysia,MYS,2015,91.0,3.1,24526.3942716012,6.6,918.739580459472,0.1,East Asia & Pacific,Upper middle income
Namibia,NAM,2015,91.0,20.808,10465.8920558516,47.5,1034.77051356935,22.9,Sub-Saharan Africa,Lower middle income
New Caledonia,NCL,2015,91.0,13.637,8849.52577762818,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Niger,NER,2015,91.0,0.553,1172.19178758955,69.3,61.43221499545,1.8,Sub-Saharan Africa,Low income
Nigeria,NGA,2015,91.0,4.135,5189.45397195461,70.2,184.649259956203,35.8,Sub-Saharan Africa,Lower middle income
Netherlands,NLD,2015,91.0,6.872,50970.348484391,3.5,5203.80412801771,0.1,Europe & Central Asia,High income
Norway,NOR,2015,91.0,4.296,60754.1816916377,2.2,6143.25891827071,0.2,Europe & Central Asia,High income
